+1.250000000000000e-1 +5.379595296712359e-1 +4.620404703287640e-1 +1.000000000000000e0
+2.187500000000000e-1 +5.674090577275034e-1 +4.325909422724964e-1 +9.999999999999998e-1
+3.125000000000000e-1 +5.975309205664606e-1 +4.024690794335392e-1 +9.999999999999998e-1
+4.062500000000000e-1 +6.281364678560943e-1 +3.718635321439057e-1 +1.000000000000000e0
+5.312500000000000e-1 +6.693223481848354e-1 +3.306776518151647e-1 +1.000000000000000e0
+6.562500000000000e-1 +7.104319288230870e-1 +2.895680711769129e-1 +9.999999999999999e-1
+7.187500000000000e-1 +7.307769564963008e-1 +2.692230435036987e-1 +9.999999999999996e-1
+8.437500000000000e-1 +7.706807861864635e-1 +2.293192138135364e-1 +9.999999999999999e-1
+9.062500000000000e-1 +7.900928215225277e-1 +2.099071784774723e-1 +1.000000000000000e0
+1.031250000000000e0 +8.274687600882258e-1 +1.725312399117741e-1 +9.999999999999999e-1
+1.156250000000000e0 +8.624312927012922e-1 +1.375687072987075e-1 +9.999999999999997e-1
+1.218750000000000e0 +8.788325672792121e-1 +1.211674327207882e-1 +1.000000000000000e0
+1.312500000000000e0 +9.018979703550480e-1 +9.810202964495193e-2 +1.000000000000000e0
+1.421875000000000e0 +9.262248408851819e-1 +7.377515911481856e-2 +1.000000000000000e0
+1.515625000000000e0 +9.446440690608531e-1 +5.535593093914720e-2 +1.000000000000000e0
+1.609375000000000e0 +9.606351494212806e-1 +3.936485057871900e-2 +9.999999999999996e-1
+1.703125000000000e0 +9.740461628549819e-1 +2.595383714501767e-2 +9.999999999999996e-1
+1.828125000000000e0 +9.876948239598874e-1 +1.230517604011188e-2 +9.999999999999992e-1
+1.953125000000000e0 +9.962913694607075e-1 +3.708630539292154e-3 +9.999999999999997e-1
+2.015625000000000e0 +9.986421723714236e-1 +1.357827628576242e-3 +9.999999999999999e-1
+2.125000000000000e0 +9.995863606697962e-1 +4.136393302035339e-4 +9.999999999999998e-1
+2.250000000000000e0 +9.957048506472262e-1 +4.295149352774115e-3 +1.000000000000000e0
+2.312500000000000e0 +9.917896422749330e-1 +8.210357725067006e-3 +1.000000000000000e0
+2.406250000000000e0 +9.834874660940289e-1 +1.651253390597089e-2 +9.999999999999998e-1
+2.531250000000000e0 +9.680137025981642e-1 +3.198629740183578e-2 +1.000000000000000e0
+2.625000000000000e0 +9.532760692945789e-1 +4.672393070542091e-2 +9.999999999999998e-1
+2.750000000000000e0 +9.298135457401803e-1 +7.018645425981943e-2 +9.999999999999997e-1
+2.812500000000000e0 +9.165893598088500e-1 +8.341064019114969e-2 +9.999999999999998e-1
+2.906250000000000e0 +8.950551873820479e-1 +1.049448126179522e-1 +1.000000000000000e0
+3.031250000000000e0 +8.634774401317171e-1 +1.365225598682825e-1 +9.999999999999997e-1
